#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
4244000,4244.00000041,-643593.313535,298.635205721,1.00270942148,18.4
4245000,4245.00000041,-643902.784111,300.536384095,1.00586015187,18.4
4246000,4246.00000041,-642865.278784,299.911279618,1.00599125265,18.4
4247000,4247.00000041,-643700.926554,302.24091476,1.00514984353,18.4
4248000,4248.00000041,-644401.500806,300.279018094,1.00700285528,18.4
4249000,4249.00000041,-644473.819183,299.280126976,1.00473525961,18.4
4250000,4250.00000041,-643997.267478,299.123928053,1.00333412921,18.4
4251000,4251.00000041,-643970.630401,300.491574446,1.00398717709,18.4
4252000,4252.00000041,-642759.610683,300.451536235,1.00254698637,18.4
4253000,4253.00000041,-643671.338697,301.040186529,1.00740898107,18.4
4254000,4254.00000041,-643272.700364,300.442766754,1.00642042074,18.4
4255000,4255.00000041,-642767.241944,301.946897779,0.999991264064,18.4
4256000,4256.00000041,-644610.458427,299.706107098,1.00374343332,18.4
4257000,4257.00000041,-643875.066268,299.143636205,1.0012535173,18.4
4258000,4258.00000041,-644675.053575,302.435402523,1.00174996292,18.4
4259000,4259.00000041,-643562.129974,299.906210478,1.00113550028,18.4
4260000,4260.00000041,-644156.781354,299.891376488,1.00515304863,18.4
4261000,4261.00000041,-643318.944415,298.993030648,1.00309979717,18.4
4262000,4262.00000041,-644469.911433,298.542395395,1.00427763985,18.4
4263000,4263.00000041,-642574.305004,302.247116298,1.00089891118,18.4
4264000,4264.00000041,-644185.226094,298.009010193,1.00365339157,18.4
4265000,4265.00000041,-643124.204342,298.280851396,1.00176059572,18.4
4266000,4266.00000041,-642847.400094,300.806473395,1.00097863622,18.4
4267000,4267.00000041,-642773.726809,301.15671207,0.9974657377,18.4
4268000,4268.00000041,-643929.876684,300.743118844,1.00000487236,18.4
4269000,4269.00000041,-641994.849709,302.317427051,0.999224719353,18.4
4270000,4270.00000041,-642953.557645,300.884245137,0.999430214433,18.4
4271000,4271.00000041,-643694.390641,302.325321445,0.999867745321,18.4
4272000,4272.00000041,-644219.777509,301.222433756,0.999568346295,18.4
4273000,4273.00000041,-642326.809628,298.621147905,1.00229877697,18.4
4274000,4274.00000041,-643901.576158,299.373902714,1.00282662089,18.4
4275000,4275.00000041,-643533.640021,299.591508052,1.00520762215,18.4
4276000,4276.00000041,-644929.506409,297.980657119,1.00475135626,18.4
4277000,4277.00000041,-645398.64671,298.780387524,1.00513188026,18.4
4278000,4278.00000041,-644319.79201,301.283708097,1.00488782219,18.4
4279000,4279.00000041,-643391.340881,299.913211545,1.00416148955,18.4
4280000,4280.00000041,-643830.520275,301.854361774,1.00579276738,18.4
4281000,4281.00000041,-642617.169977,299.338795389,1.0032388499,18.4
4282000,4282.00000041,-644489.145805,298.978018544,1.00293128228,18.4
4283000,4283.00000041,-645414.968761,300.511820289,1.00848296481,18.4
4284000,4284.00000041,-644479.683388,299.779574914,1.00643695584,18.4
4285000,4285.00000041,-644988.825747,298.174276157,1.0057412683,18.4
4286000,4286.00000041,-645046.917876,298.7022997,1.00742156777,18.4
4287000,4287.00000041,-644713.147746,299.011077308,1.00728791512,18.4
4288000,4288.00000041,-644729.075824,299.526903101,1.00498556293,18.4
4289000,4289.00000042,-643644.511111,302.606719747,1.00552630301,18.4
4290000,4290.00000042,-644620.219601,301.462598195,1.00044808217,18.4
4291000,4291.00000042,-643064.046335,299.13501102,1.00158392446,18.4
4292000,4292.00000042,-643359.609617,299.968984789,0.998659757637,18.4
4293000,4293.00000042,-644751.867376,299.7353069,0.999105206529,18.4
4294000,4294.00000042,-644701.536252,299.737067449,1.00076802358,18.4
4295000,4295.00000042,-643964.92083,301.413898624,1.00287978017,18.4
4296000,4296.00000042,-643400.369699,297.731010961,1.00214929239,18.4
4297000,4297.00000042,-643575.163973,298.248807735,1.00008791767,18.4
4298000,4298.00000042,-643957.140537,301.233323608,1.00218482265,18.4
4299000,4299.00000042,-642508.762715,299.624509408,1.00051489793,18.4
4300000,4300.00000042,-644459.219144,299.866078529,0.999647008233,18.4
4301000,4301.00000042,-643340.435877,300.297359213,1.00301211497,18.4
4302000,4302.00000042,-642955.894775,300.023534688,1.00376575329,18.4
4303000,4303.00000042,-645031.021548,300.280396336,1.00715392443,18.4
4304000,4304.00000042,-645031.357407,301.401668492,1.00734950864,18.4
4305000,4305.00000042,-643092.605875,299.506795134,1.00190763951,18.4
4306000,4306.00000042,-644913.590133,302.391592406,0.998298989836,18.4
4307000,4307.00000042,-643839.355252,301.584903993,1.00151866376,18.4
4308000,4308.00000042,-643844.015038,301.950475315,1.00130770344,18.4
4309000,4309.00000042,-644663.983834,302.311409753,1.00272140549,18.4
4310000,4310.00000042,-644993.513524,300.941158871,1.00335701913,18.4
4311000,4311.00000042,-644611.498534,299.332859804,1.00295674432,18.4
4312000,4312.00000042,-644352.909827,298.75443167,1.00459543668,18.4
4313000,4313.00000042,-643698.797588,299.728615736,1.00290217703,18.4
4314000,4314.00000042,-644645.215262,298.875807259,1.00021610215,18.4
4315000,4315.00000042,-644069.629475,299.61438888,1.00100130752,18.4
4316000,4316.00000042,-645520.168735,299.010586597,1.0037293256,18.4
4317000,4317.00000042,-644883.50592,301.61160118,1.00553837214,18.4
4318000,4318.00000042,-644370.289222,300.977928562,1.00554830666,18.4
4319000,4319.00000042,-644919.973743,300.335035358,1.0055813279,18.4
4320000,4320.00000042,-643900.551573,301.588407595,0.999165716268,18.4
4321000,4321.00000042,-643664.616977,300.08458138,1.00349717924,18.4
4322000,4322.00000042,-644220.961744,299.227702502,1.00360774144,18.4
4323000,4323.00000042,-644527.271024,298.837143215,1.00284332573,18.4
4324000,4324.00000042,-644655.504709,301.155618003,1.004146777,18.4
4325000,4325.00000042,-642897.862194,298.696793071,1.00272207926,18.4
4326000,4326.00000042,-642303.205427,299.83972495,1.00010670107,18.4
4327000,4327.00000042,-642598.041143,299.197765132,1.00313270841,18.4
4328000,4328.00000042,-642031.991673,300.931168002,0.999047405224,18.4
4329000,4329.00000042,-642693.079673,302.650258095,0.997884477562,18.4
4330000,4330.00000042,-643602.133256,301.139958454,0.999444785543,18.4
4331000,4331.00000042,-642735.097015,301.294868191,1.00360966155,18.4
4332000,4332.00000042,-643095.172877,300.685618666,1.00343799569,18.4
4333000,4333.00000042,-643117.562552,301.601520168,1.00467414279,18.4
4334000,4334.00000042,-642802.720207,301.276140317,1.00307216906,18.4
4335000,4335.00000042,-643780.110748,300.079857604,1.00169718762,18.4
4336000,4336.00000042,-644570.946272,298.257086639,1.00136198708,18.4
4337000,4337.00000042,-645559.001161,300.685413271,1.00196465941,18.4
4338000,4338.00000043,-643629.707676,299.492324894,1.00222959613,18.4
4339000,4339.00000043,-643673.451473,300.788927313,1.0020847277,18.4
4340000,4340.00000043,-642929.105041,299.432177512,0.999154077572,18.4
4341000,4341.00000043,-643548.425906,301.550233277,0.998992444963,18.4
4342000,4342.00000043,-643083.475267,301.417212617,0.999711890832,18.4
4343000,4343.00000043,-643084.332409,300.68954726,0.999702182328,18.4
4344000,4344.00000043,-642535.073978,301.651504512,1.00108182592,18.4
4345000,4345.00000043,-643515.72675,302.399406441,0.998049264246,18.4
4346000,4346.00000043,-643769.721298,300.873242185,0.999434381922,18.4
4347000,4347.00000043,-641933.312487,299.373306796,0.999695703286,18.4
4348000,4348.00000043,-643230.95533,304.118864964,1.00066626017,18.4
4349000,4349.00000043,-644166.81414,300.368243421,0.998481034722,18.4
4350000,4350.00000043,-643888.031282,300.647202346,1.00028794937,18.4
4351000,4351.00000043,-641928.322482,298.759277126,1.00060668382,18.4
4352000,4352.00000043,-642409.540148,298.984808327,1.00054705906,18.4
4353000,4353.00000043,-642951.683187,298.817057116,1.00213925966,18.4
4354000,4354.00000043,-644453.563926,299.946378488,1.00435107183,18.4
4355000,4355.00000043,-644356.365386,298.436630569,1.00100024224,18.4
4356000,4356.00000043,-643830.831815,299.307160855,1.0035600382,18.4
4357000,4357.00000043,-644072.729977,299.403002436,1.00257394119,18.4
4358000,4358.00000043,-643080.865738,301.310553734,1.00078075484,18.4
4359000,4359.00000043,-644162.413357,301.578699042,0.99955771519,18.4
4360000,4360.00000043,-643339.156738,301.66207629,1.00028538978,18.4
4361000,4361.00000043,-643478.743939,300.020841174,0.997748278117,18.4
4362000,4362.00000043,-643045.095632,300.579932564,0.998580540317,18.4
4363000,4363.00000043,-642590.098258,302.067712386,1.00117581225,18.4
4364000,4364.00000043,-644004.611004,300.760134022,0.999082562872,18.4
4365000,4365.00000043,-643257.765401,300.271027763,0.998368529825,18.4
4366000,4366.00000043,-642646.66677,299.958329204,1.00210716618,18.4
4367000,4367.00000043,-643722.867305,301.037031068,1.00339145388,18.4
4368000,4368.00000043,-642796.273088,300.675194355,0.999360171088,18.4
4369000,4369.00000043,-642382.369375,296.743295371,1.00080648603,18.4
4370000,4370.00000043,-644237.226725,300.252838242,1.0033791136,18.4
4371000,4371.00000043,-644478.3622,301.878557825,1.0027355714,18.4
4372000,4372.00000043,-644396.993809,300.025477183,1.00163941413,18.4
4373000,4373.00000043,-644711.478995,299.541436058,1.00569964516,18.4
4374000,4374.00000043,-644174.510995,299.213100188,1.0064541695,18.4
4375000,4375.00000043,-643629.411206,300.145724471,1.00530605344,18.4
4376000,4376.00000043,-643659.488407,302.284582594,1.0040540741,18.4
4377000,4377.00000043,-643653.645533,299.764129745,1.00292535127,18.4
4378000,4378.00000043,-643943.27623,298.423043913,1.00279522667,18.4
4379000,4379.00000043,-644510.042413,298.270831059,1.00470842901,18.4
4380000,4380.00000043,-644421.480364,299.496538294,1.00402912779,18.4
4381000,4381.00000043,-643994.678203,299.177551509,1.00413086799,18.4
4382000,4382.00000043,-643200.665073,301.094494283,1.00085834534,18.4
4383000,4383.00000043,-642872.191402,300.929017021,0.999335289026,18.4
4384000,4384.00000043,-642981.805166,301.072335649,1.00061365726,18.4
4385000,4385.00000043,-643344.117472,300.010009545,1.00152080726,18.4
4386000,4386.00000043,-645475.573275,300.507982413,1.00470160828,18.4
4387000,4387.00000043,-644483.059248,302.599123982,1.00565371577,18.4
4388000,4388.00000044,-642582.828316,301.868828668,1.00035536064,18.4
4389000,4389.00000044,-642764.580549,301.376557166,1.00347481676,18.4
4390000,4390.00000044,-642644.429578,300.936197513,1.00248674492,18.4
4391000,4391.00000044,-643388.763621,302.146824544,1.00383846535,18.4
4392000,4392.00000044,-644183.78928,301.085031574,1.00700536682,18.4
4393000,4393.00000044,-643661.039227,300.495317445,1.00350960955,18.4
4394000,4394.00000044,-643285.76566,299.279780224,1.00101907816,18.4
4395000,4395.00000044,-644049.092601,300.217544383,1.00417447677,18.4
4396000,4396.00000044,-644090.706773,300.522429553,1.00470795485,18.4
4397000,4397.00000044,-643629.04747,299.623023533,1.00100816491,18.4
4398000,4398.00000044,-643127.663786,299.688996184,1.00336469776,18.4
4399000,4399.00000044,-644418.792994,300.999191748,1.00833552061,18.4
4400000,4400.00000044,-643402.070538,299.424346715,1.00577431269,18.4
4401000,4401.00000044,-645237.92682,299.078536824,1.00537792053,18.4
4402000,4402.00000044,-644984.012989,298.057883504,1.00387045603,18.4
4403000,4403.00000044,-643608.229425,299.603434515,1.00074353702,18.4
4404000,4404.00000044,-643491.302796,301.00693607,1.00538053591,18.4
4405000,4405.00000044,-643962.609945,299.257680891,1.00270805195,18.4
4406000,4406.00000044,-644278.225223,302.446577987,1.00484015436,18.4
4407000,4407.00000044,-644221.129193,299.347516324,1.00283603698,18.4
4408000,4408.00000044,-644177.073972,298.753298107,1.00350600183,18.4
4409000,4409.00000044,-643339.910587,300.802526319,1.00274520554,18.4
4410000,4410.00000044,-643780.430958,302.007294705,1.00418163116,18.4
4411000,4411.00000044,-642980.780796,302.353316418,1.00382653402,18.4
4412000,4412.00000044,-643336.710789,302.001594464,1.0034400477,18.4
4413000,4413.00000044,-642210.076764,299.951805403,1.0007973336,18.4
4414000,4414.00000044,-642563.415027,300.239336849,1.00089095066,18.4
4415000,4415.00000044,-644240.237238,303.041556519,1.00162238189,18.4
4416000,4416.00000044,-642771.568459,300.770020787,1.00185448844,18.4
4417000,4417.00000044,-642907.293686,299.92146505,1.00197414035,18.4
4418000,4418.00000044,-643630.779821,299.322070028,1.00344937544,18.4
4419000,4419.00000044,-643948.335448,303.228089661,1.00432518259,18.4
4420000,4420.00000044,-643600.237677,301.142032793,1.00382953633,18.4
4421000,4421.00000044,-643127.331187,299.508305971,1.00146685427,18.4
4422000,4422.00000044,-642541.011923,297.537360265,0.999680173501,18.4
4423000,4423.00000044,-643675.763546,300.870101987,1.00080872059,18.4
4424000,4424.00000044,-642115.91709,299.928437213,1.00093459256,18.4
4425000,4425.00000044,-644290.25169,302.423991347,1.00142250435,18.4
4426000,4426.00000044,-643465.379232,300.664098089,1.00229735748,18.4
4427000,4427.00000044,-643197.736566,298.886886228,1.00374546965,18.4
4428000,4428.00000044,-643453.990527,301.048509125,1.00478456044,18.4
4429000,4429.00000044,-643731.535542,302.814929188,1.00448140544,18.4
4430000,4430.00000044,-644423.873641,300.541892729,1.00424417704,18.4
4431000,4431.00000044,-644134.958229,299.965114573,1.00274229825,18.4
4432000,4432.00000044,-643774.485449,297.859372819,1.00571461222,18.4
4433000,4433.00000044,-644702.419113,298.427046766,1.00532936587,18.4
4434000,4434.00000044,-643815.182271,298.755501385,1.00391314251,18.4
4435000,4435.00000044,-643353.629812,301.046373254,1.00234235945,18.4
4436000,4436.00000044,-643239.76114,300.624591214,1.0024454051,18.4
4437000,4437.00000045,-644897.173848,298.944094078,1.00409014321,18.4
4438000,4438.00000045,-645528.943126,297.10420013,1.00335525833,18.4
4439000,4439.00000045,-643786.176782,300.427416061,1.00236500405,18.4
4440000,4440.00000045,-644998.651609,299.613018739,1.00461000389,18.4
4441000,4441.00000045,-643547.181365,298.694856371,1.00162952851,18.4
4442000,4442.00000045,-644409.771007,300.144690583,1.00319221596,18.4
4443000,4443.00000045,-642834.598336,299.586514967,0.997450542222,18.4
4444000,4444.00000045,-644075.849677,299.866604408,1.0025135527,18.4
4445000,4445.00000045,-644408.388304,298.067095346,1.00498285602,18.4
4446000,4446.00000045,-643295.927335,300.19392025,1.00386627152,18.4
4447000,4447.00000045,-643193.390509,300.791240347,1.00478598054,18.4
4448000,4448.00000045,-642973.994118,301.181064644,1.00173564071,18.4
4449000,4449.00000045,-643689.11656,300.357865436,1.00151501156,18.4
4450000,4450.00000045,-643705.164206,302.581111161,1.00458033498,18.4
4451000,4451.00000045,-642728.164635,299.129730082,0.998649200189,18.4
4452000,4452.00000045,-644513.605001,301.68620281,1.0035569675,18.4
4453000,4453.00000045,-643102.052849,300.026541095,1.0002340548,18.4
4454000,4454.00000045,-644523.856331,301.682436756,1.00341457015,18.4
4455000,4455.00000045,-644283.312513,300.742259349,1.00171439583,18.4
4456000,4456.00000045,-644687.91094,299.644327226,1.00305631722,18.4
4457000,4457.00000045,-643363.265744,299.589159703,0.999903081481,18.4
4458000,4458.00000045,-645055.136133,301.44773586,1.00375813885,18.4
4459000,4459.00000045,-645018.990488,297.471576137,1.00460976367,18.4
4460000,4460.00000045,-643447.341327,298.841588023,1.00189518785,18.4
4461000,4461.00000045,-644084.897172,298.308695611,1.00340371275,18.4
4462000,4462.00000045,-643980.007482,298.252256593,1.00159895537,18.4
4463000,4463.00000045,-643355.314821,301.579854854,1.00198266762,18.4
4464000,4464.00000045,-642936.15726,298.615614486,0.998784633609,18.4
4465000,4465.00000045,-644181.018494,298.811701994,1.00351850992,18.4
4466000,4466.00000045,-643583.232581,300.654372021,0.999713061751,18.4
4467000,4467.00000045,-644516.929157,299.213707964,1.00147076444,18.4
4468000,4468.00000045,-643593.619108,299.48851361,1.0020587826,18.4
4469000,4469.00000045,-643324.750615,298.044997778,0.998509848301,18.4
4470000,4470.00000045,-643661.249958,299.561413158,1.00330310373,18.4
4471000,4471.00000045,-643994.127713,299.059320429,1.00300359662,18.4
4472000,4472.00000045,-644866.105577,301.807607124,1.00397930605,18.4
4473000,4473.00000045,-642985.591924,298.912071395,0.999009378607,18.4
4474000,4474.00000045,-644184.075509,299.878680345,1.00493255348,18.4
4475000,4475.00000045,-644882.369388,301.099804486,1.00675514713,18.4
4476000,4476.00000045,-644140.317756,299.433923299,1.00480207192,18.4
4477000,4477.00000045,-643566.926828,299.68567815,1.00616755701,18.4
4478000,4478.00000045,-644286.212913,296.780136627,1.00440632795,18.4
4479000,4479.00000045,-644483.023676,297.609722157,1.00377406379,18.4
4480000,4480.00000045,-642463.61025,299.877909064,1.00128681176,18.4
4481000,4481.00000045,-643714.312045,300.363455936,1.00028807018,18.4
4482000,4482.00000045,-644656.688922,301.141777728,1.00554924854,18.4
4483000,4483.00000045,-642790.807719,300.646963866,1.00079625564,18.4
4484000,4484.00000045,-643677.506086,300.909045246,1.00268010797,18.4
4485000,4485.00000045,-643357.998631,302.251330119,1.00426908097,18.4
4486000,4486.00000046,-642922.586975,301.259089267,1.00360984708,18.4
4487000,4487.00000046,-644306.926982,297.794831072,1.00710442023,18.4
4488000,4488.00000046,-644542.671716,300.14847049,1.0053279635,18.4
4489000,4489.00000046,-644381.101919,298.358189565,1.00458270958,18.4
4490000,4490.00000046,-644363.067387,300.497870107,1.00346644129,18.4
4491000,4491.00000046,-644514.112296,300.037272662,1.00233636674,18.4
